Closing Price,Percent Change,Volume,PEG Ratio,Short Ratio,Pct Change From Year High,Pct Change From Year Low,Pct Change from 50 day mAvg,Ratio of price to 1 yr target price
35.57,-0.92%,24415504,1.58,3.21,-7.49%,+20.58%,-2.61%,0.8754614816637952
