Closing Price,Percent Change,Volume,PEG Ratio,Short Ratio,Pct Change From Year High,Pct Change From Year Low,Pct Change from 50 day mAvg,Ratio of price to 1 yr target price
5.23,-0.95%,8366715,0.85,2.43,-17.12%,+29.46%,+6.68%,0.9001721170395871
