Closing Price,Percent Change,Volume,PEG Ratio,Short Ratio,Pct Change From Year High,Pct Change From Year Low,Pct Change from 50 day mAvg,Ratio of price to 1 yr target price
3.90,-3.23,12294571,1.61,3.04,-34.34,33.56,-2.12,0.7942973523421588
