Closing Price,Percent Change,Volume,PEG Ratio,Short Ratio,Pct Change From Year High,Pct Change From Year Low,Pct Change from 50 day mAvg,Ratio of price to 1 yr target price
17.325,-1.338,3903063,6.130,1.910,-2.723,53.183,5.102,0.9997114829774957
