Closing Price,Percent Change,Volume,PEG Ratio,Short Ratio,Pct Change From Year High,Pct Change From Year Low,Pct Change from 50 day mAvg,Ratio of price to 1 yr target price
64.565,-0.562,16275661,2.340,1.670,-2.041,34.412,0.273,0.9300633823105733
