Closing Price,Percent Change,Volume,PEG Ratio,Short Ratio,Pct Change From Year High,Pct Change From Year Low,Pct Change from 50 day mAvg,Ratio of price to 1 yr target price
34.2066,-0.2432%,3885280,1.4300,2.0800,-0.9366%,+32.5580%,+6.9331%,0.9742694389062946
