Closing Price,Percent Change,Volume,PEG Ratio,Short Ratio,Pct Change From Year High,Pct Change From Year Low,Pct Change from 50 day mAvg,Ratio of price to 1 yr target price
137.30,-0.09%,4963609,1.08,0.90,-0.77%,+31.51%,+3.33%,0.8635220125786164
