Closing Price,Percent Change,Volume,PEG Ratio,Short Ratio,Pct Change From Year High,Pct Change From Year Low,Pct Change from 50 day mAvg,Ratio of price to 1 yr target price
15.94,-0.56%,4141501,0.72,1.22,-2.63%,+76.13%,+3.47%,0.8914988814317674
