Closing Price,Percent Change,Volume,PEG Ratio,Short Ratio,Pct Change From Year High,Pct Change From Year Low,Pct Change from 50 day mAvg,Ratio of price to 1 yr target price
6.41,-2.14,1022076,1.95,1.76,-2.29,45.85,5.35,0.9183381088825214
